Book Online?,Sleeps,Title,URL,Region,Rate Range,Pets?,# of Reviews,Beds,Owner Operated?,Minimum Stay,Baths,Accessible?,Booking Duration,Map Marker?,ID,# of Stars
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/278036,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop278036,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/930981a,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop930981a,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/435010,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop435010,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/431642,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop431642,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/419483,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop419483,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/384779,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop384779,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/75199,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop75199,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/1315,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop1315,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/441923,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop441923,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2032180ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2032180ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/260967,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop260967,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/378545,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop378545,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/450730,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop450730,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/506417ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop506417ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/476318,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop476318,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/382342,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop382342,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/412594,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop412594,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3604021ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3604021ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/57120,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop57120,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/284928,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop284928,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/390021,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop390021,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3622770ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3622770ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/341977,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop341977,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/353074,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop353074,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/350484,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop350484,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/449857,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop449857,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/323802,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop323802,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/62070,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop62070,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/394209,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop394209,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/381835,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop381835,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/390055,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop390055,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/17840,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop17840,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/219735,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop219735,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/380032,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop380032,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/329281,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop329281,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/411640,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop411640,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/149001,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop149001,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/152277,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop152277,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/115025,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop115025,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/497954,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop497954,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/315902,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop315902,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/381869,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop381869,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/263277,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop263277,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/351809,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop351809,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/300038,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop300038,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/300223,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop300223,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/317383,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop317383,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/333171,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop333171,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/336688,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop336688,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/373530,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop373530,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/37087ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop37087ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/519066ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop519066ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/521785ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop521785ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/919848ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop919848ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/787692ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop787692ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/529525ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop529525ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2020124ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2020124ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/296892ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop296892ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/520220ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop520220ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/531093ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop531093ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/289487ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop289487ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/521785ha?unitId=2126411,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop521785ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/916150ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop916150ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/525320ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop525320ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/21508ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop21508ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/534972ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop534972ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2037606ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2037606ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/782954ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop782954ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/755127ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop755127ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/916684ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop916684ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/44298ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop44298ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/967954ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop967954ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/756846ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop756846ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3001447ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3001447ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/919497ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop919497ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2019210ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2019210ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2029133ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2029133ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3466067ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3466067ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2065464ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2065464ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3520788ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3520788ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3520383ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3520383ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2064950ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2064950ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2065464ha?unitId=2209390,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2065464ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2065464ha?unitId=2209391,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2065464ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2067276ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2067276ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2068385ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2068385ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2093589ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2093589ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2112672ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2112672ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/521868ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop521868ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/740022ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop740022ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2017219ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2017219ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2068043ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2068043ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2068043ha?unitId=2219730,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2068043ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3612178ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3612178ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2069126ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2069126ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3622957ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3622957ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2111370ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2111370ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/236641ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop236641ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/788657ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop788657ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/151529ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop151529ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2123641ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2123641ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2122173ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2122173ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2122173ha?unitId=2253947,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2122173ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2122173ha?unitId=2256872,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2122173ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2123641ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2123641ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2122173ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2122173ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2122173ha?unitId=2253947,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2122173ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2122173ha?unitId=2256872,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2122173ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/531746ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop531746ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/969106ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop969106ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/518343ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop518343ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2115031ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2115031ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/519766ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop519766ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2112541ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2112541ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/917100ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop917100ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2123659ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2123659ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/521622ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop521622ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/137951ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop137951ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/783536ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop783536ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/385888ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop385888ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/763499ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop763499ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/624745ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop624745ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/519135ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop519135ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/771323ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop771323ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/518133ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop518133ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/519373ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop519373ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/522168ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop522168ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/518571ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop518571ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/952134ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop952134ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/515795ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop515795ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/521625ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop521625ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/514329ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop514329ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/517461ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop517461ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2125156ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2125156ha,4.5
